51077	63153
30904	9862
30904	9864
30904	30936
4496	12596
4496	21815
4496	166217
12717	6906
27652	217367
27652	27746
27652	57041
27219	4677
27219	148907
27219	27326
27195	3255
27195	27746
27201	3259
27201	27204
18727	209429
18727	73969
18727	209434
18727	40821
36018	11129
36018	209429
36018	33877
36018	40821
25024	25212
25024	36018
24848	3259
24848	24846
27196	3257
27196	27204
193	3255
193	28249
193	28251
193	28260
193	48328
3255	11601
28215	193
28215	48328
3257	3255
6761	93395
6761	209429
6761	73969
6761	40820
11862	11129
11862	209429
11862	73969
11862	40820
15882	11129
15882	209429
15882	73969
15882	33877
15882	40820
17	11129
17	209429
17	73969
17	33877
17	40820
27959	11129
27959	209429
27959	73969
27959	33877
27959	40820
38330	11129
38330	209429
38330	73969
38330	33865
38330	33877
38330	40820
40001	11129
40001	209429
40001	73969
40001	33877
40001	40820
40819	24846
40819	40840
3259	3255
27431	27201
27431	27748
27431	27749
27431	36018
48	3255
46129	24093
46129	66926
46129	66034
11742	1989
11742	11741
11741	1988
11741	105579
24849	48
24849	24846
27202	48
27202	27204
27217	3898
27217	27202
27217	27748
27217	27749
24847	3257
24847	24846
46131	66926
46131	46241
46131	47803
47797	47785
3745	38300
3745	48737
3745	75014
17147	9776
17147	18386
17147	134126
36043	119574
27242	7032
27242	27202
27242	27748
27242	27749
7032	11129
7032	28215
7032	33793
7032	33835
7032	209429
7032	73969
7032	162409
7032	33865
7032	40822
27246	7190
27246	27202
27246	27748
27246	27749
7190	11129
7190	11133
7190	209429
7190	73969
7190	162409
7190	33875
7190	40822
24882	7190
24882	25212
15309	7190
15309	15285
15309	86933
15285	48
15285	15282
15282	3255
15282	158652
27286	9348
27286	27202
27286	27748
27286	27749
27286	146270
9348	11129
9348	78608
9348	33793
9348	209429
9348	73969
9348	162409
9348	40822
9348	63153
27292	10442
27292	27202
27292	27748
27292	27749
10442	11129
10442	33793
10442	33835
10442	209429
10442	73969
10442	162409
10442	40822
27310	15619
27310	27202
27310	27748
27310	27749
15619	11129
15619	33793
15619	33835
15619	33844
15619	209429
15619	73969
15619	162409
15619	40822
27525	27202
27525	27748
27525	27749
27525	146565
27525	54485
54485	11129
54485	33844
54485	209429
54485	73969
54485	162409
54485	33865
54485	33875
54485	40822
53734	11129
53734	78608
53734	209429
53734	73969
53734	162409
53734	33875
53734	40822
27354	26804
27354	27202
27354	27748
27354	27749
26804	93395
26804	209429
26804	73969
26804	162409
26804	40822
27454	27202
27454	27748
27454	27749
27454	40059
40059	11129
40059	78608
40059	209429
40059	73969
40059	162409
40059	33875
40059	40822
15485	15285
15485	86933
15485	44214
24720	12581
24720	24542
24720	24729
24542	12365
24542	24539
24539	12363
24539	24728
24646	12502
24646	24541
24646	24729
24646	241809
24541	3259
24541	24539
44214	11129
44214	33793
44214	33835
44214	209429
44214	73969
44214	162409
44214	40822
51967	11122
51967	28570
51967	47884
51967	132403
51967	63153
18364	11129
18364	18746
18364	209429
18364	209434
18364	40824
18364	184431
18364	63153
48418	11780
48418	202602
48418	27214
48418	27267
48418	27548
48418	27562
48418	27628
48418	27727
48418	48431
4055	4140
4055	6897
16601	9761
16601	9771
16601	166217
54512	9761
54512	9771
54512	56971
47380	9776
47380	18386
13675	9764
13675	18386
6896	71573
6896	27754
6896	50977
6896	63153
5006	93395
5006	209429
5006	40825
5006	184431
28119	18746
28119	209429
28119	209434
28119	40824
4743	44822
47299	3722
47299	47321
47299	47914
6917	6911
6917	6919
6917	11082
7829	93395
7829	209429
7829	73969
7829	209434
7829	40821
27259	7829
27259	27201
27259	27748
27259	27749
32959	76658
32959	76779
41	11129
41	18763
41	209429
41	33865
41	86277
27301	41
27301	86226
27301	27748
27301	27749
58194	4479
58194	125489
58194	172207
58194	51804
51804	4479
51804	6765
38824	6917
38824	9770
54880	107178
54880	38824
32669	6917
32669	11079
32669	38824
27163	193
27163	27158
46984	6917
46984	38824
46130	17573
46130	66926
46130	46252
26944	103356
26944	31082
26944	31224
26944	86635
26944	86982
15403	15284
15403	86933
15403	36018
15284	3259
15284	15282
18204	4511
18204	18273
18204	63153
44601	4511
44601	44724
44601	63153
45137	18038
45137	45126
34661	38816
34661	53385
39963	288
39963	25218
87	18746
87	209429
87	209434
87	40824
87	184431
53676	106143
53676	1059017
10733	79498
10733	16093
10733	16100
16093	139967
16093	9761
16093	9782
16093	28714
16093	28715
16079	139968
2976	33645
25231	249278
39774	18046
39774	25800
18046	166217
18046	30228
3018	18046
3018	235680
51688	13776
51688	50084
53404	52499
53404	53397
53391	53397
53402	53397
53402	871124
53397	18867
53397	33697
33663	9766
33663	9768
33663	1151445
51938	139967
51938	9782
51938	11121
9766	9777
9766	44823
9766	105816
26935	16096
26935	28604
16592	16549
46760	28604
29863	16691
29863	16692
29863	51087
29863	56773
30238	151842
2099	4511
2099	160096
47882	110216
47882	149
5012	18746
5012	209429
5012	40824
21861	4511
21861	21850
21861	63153
51021	9862
51021	9864
51021	51006
9569	13384
9584	9569
9584	162521
13386	96447
19131	13684
19131	15496
22083	39
55788	86368
21833	18867
21833	51054
16528	18386
18386	33429
21368	6897
21368	21318
21368	63153
17573	4511
17573	30989
17573	63153
33151	9862
33151	60116
30938	191721
30938	72848
30938	28880
30938	30937
30938	46760
36297	4511
36297	188689
36297	172247
36297	63153
18738	18757
18738	39598
24093	9862
24093	24075
38807	18738
53596	66793
53596	15797
53596	53653
55301	86568
52204	249278
40056	32678
40056	46555
45509	36018
45509	69274
45509	45615
43665	190591
43665	190633
43665	190590
43665	1010859
18765	67673
18765	29013
18765	249278
30592	209429
30592	40830
30592	53671
28505	62382
46336	25563
46336	29432
46336	29442
46336	118825
46371	61
46371	29432
46371	29442
46371	46316
13075	152359
13075	39657
3037	46760
30240	21833
30240	30252
50882	68680
50882	63153
34377	278
34377	81291
3787	51054
3787	63153
25895	18746
25895	209429
25895	209434
25895	40824
25895	184431
18997	11601
45126	73294
45126	6765
45126	51313
34407	81291
34407	122343
4807	4786
4807	9862
8184	286
8184	172248
3005	18746
3005	209429
3005	209434
3005	40824
47323	9862
47323	9864
47323	47306
34090	6917
34090	38824
38825	38824
7087	288
7087	63153
46160	19031
46008	11129
46008	18746
46008	209429
46008	209434
46008	40824
46008	184431
50811	78160
50811	8632
50811	75014
55296	86368
43732	6897
43732	43730
36061	36052
36049	36053
36047	36045
2031	32673
53396	53397
40943	9877
40943	63153
46991	21833
46991	51938
21826	21833
8632	18386
34964	67153
34964	182200
9780	9758
9780	50977
9771	9760
9771	9777
9771	49561
9760	9758
24073	106865
24071	11087
24071	20855
24071	53008
24071	63153
14429	43726
35947	9862
35947	33429
29009	3060
29009	10605
12724	158522
12724	158371
21831	139027
21831	21827
21831	46580
21831	158395
30253	151842
30245	27041
30245	30252
30245	63153
30237	151842
16542	22083
16542	28703
16542	65856
10577	10575
40	15471
40	28771
2755	15189
2755	15471
15673	182200
253	4342
25292	9862
25292	9864
25292	24838
9777	9758
9777	69476
9777	63153
78	59767
78	55788
56056	56051
30586	125399
30586	28242
30586	109307
47800	47785
56054	56051
28524	26587
28524	26664
28524	27431
28524	87694
53514	9199
12649	21298
12649	83919
28843	28833
28843	234555
28843	33697
16565	3745
16565	16549
52778	9761
52778	9782
52778	32429
3084	43726
56971	288
56971	63153
3536	20888
3536	56971
3586	3639
3586	5630
3586	6920
4479	18422
4479	21815
4479	63153
4480	11121
4480	21815
36289	161742
36289	26847
4481	13339
4481	13352
4481	27711
4481	63153
6765	21815
6729	6723
6729	18805
6729	51436
200	236851
200	18364
10466	10462
9769	11121
9769	72848
9769	92454
11952	18432
11952	28610
11952	94797
11952	174577
11952	49960
13338	9771
13338	13083
15049	17134
15049	47322
18805	15049
18805	47322
20855	20851
14001	13637
14001	48447
28711	28703
28711	51938
32906	4398
32906	27857
32906	31043
57041	11601
53567	15787
53567	53639
53567	53653
6109	13349
6109	13368
6109	13384
5761	6109
5761	162521
14304	94468
14304	96447
15723	27041
15723	158311
58258	3341
15831	18745
15831	209429
15831	39695
15831	40830
15831	184431
15831	53671
21300	48771
21300	53307
28066	4585
28283	75869
53187	17134
48779	33540
48779	648931
49674	93395
49674	33758
49674	209429
49674	73969
49674	86277
18387	113318
18387	95981
27758	9862
27758	9864
27758	27892
29042	195106
29042	33844
29042	209429
29042	40823
29565	17134
29565	63153
43730	9769
43730	33461
348	3722
348	249278
58091	18842
58091	20828
18842	809910
26936	26935
26940	43726
27081	6917
27081	38824
33613	116858
33613	11121
33613	16236
27264	8891
27264	11781
27264	27709
14413	28709
39955	3673
39955	14322
39955	87601
11475	1026486
52387	48461
52387	52170
14143	4511
14143	39183
7308	3623
7308	13349
7308	13368
47803	9862
47803	27622
47803	47785
53561	141731
53561	16646
53561	53639
53561	53653
27444	27642
27444	38807
53601	68538
53601	53596
15216	9862
15216	9864
15216	15276
15216	63153
48417	18746
48417	93395
48417	209429
48417	209434
48417	40824
54493	18738
30547	34400
30547	51010
30547	51432
47127	39486
47127	47113
35233	51938
47230	39513
47230	47113
46127	15216
46127	66926
46127	46232
46132	39868
46132	66926
46132	151266
25998	26061
36050	36047
18758	18757
18758	244064
18758	39479
46143	46207
46143	46254
46207	12376
46207	46217
46207	47259
46099	46098
46099	50803
50803	50874
58242	39223
58242	139968
27190	3005
27190	77167
27190	27748
40400	11142
40400	39429
40400	40532
4468	50811
49236	207373
49236	49306
49236	49454
16508	39058
127	53397
48286	39549
21230	161248
21230	139970
46354	25586
46354	29432
46354	29442
46354	45722
46354	46316
27971	6917
27971	21508
27971	77880
3735	348
6176	13643
6176	28807
6176	50821
47182	39584
47182	47113
11735	11738
17839	18038
17839	31062
24353	120364
24353	16691
24353	16692
24353	24354
24353	51087
24353	56773
33598	328
33598	46998
34318	10069
34318	34396
34395	33289
34395	34396
47154	244070
47154	39535
47154	47113
54871	6912
54871	54849
45809	45539
45809	45629
45809	45906
45809	49685
7247	13028
7247	223622
7247	63153
6940	288
6940	9862
28084	4511
28084	28083
53646	15810
53646	53639
53646	53653
55232	55860
29316	4679
29316	209429
29316	40823
29316	184431
38269	222888
38269	134974
29575	13310
29575	166721
29575	134234
29575	15644
29575	102632
219	148
219	63153
40417	39442
40417	50870
47199	25086
47199	47113
18829	38980
53606	15801
53606	53639
53606	53653
18310	69476
18333	24938
18333	38062
18333	159889
35125	13354
35125	35124
25387	190590
25387	190481
25387	12299
29571	66551
40482	151301
40482	40558
40482	45483
54565	3787
54565	159799
54565	63153
11411	34997
51240	136060
51240	53665
34997	15679
34997	35071
34997	144705
9036	25800
9036	151372
38487	18867
38487	39393
11734	179105
11734	11745
11734	25150
11734	25158
11734	112169
11734	112173
52918	163592
48839	27711
48839	113085
48839	372932
29862	69
50977	4585
50977	877030
9673	9780
9673	45381
47583	161643
47583	11129
47583	201882
47583	86277
47583	86399
47583	140332
40442	60909
40442	40558
40442	45428
16581	16528
16581	16549
16581	33640
48294	24975
48294	244066
48294	39567
48294	1024349
29263	18746
29263	209429
29263	209434
29263	40824
9502	4679
9502	18763
9502	209429
9502	40823
21307	4683
21307	209429
21307	40823
2413	5256
2413	16450
2413	52915
16299	116858
16299	16236
15726	16476
15726	28498
15726	30989
15726	47425
28537	12920
28537	13687
28537	51006
29428	44081
29428	222317
4	59767
4	55833
4	86568
14992	134974
15343	15347
15343	15479
15343	86933
15343	18364
15347	158652
15347	18997
29577	166282
29577	227040
29577	15644
29577	19038
29577	158030
13047	152359
13047	39519
29615	153087
29615	64261
29615	226896
29615	183922
29615	15644
29615	71175
14431	48141
14431	51006
14431	51303
54323	31247
29574	4860
29574	102496
29574	166721
29574	134234
29574	15644
29574	152592
16492	3787
29605	100298
29605	168271
29605	15644
29605	131598
29605	370
57046	21832
57046	63153
1926	33631
50408	72198
50408	72190
2714	33631
13820	33631
50174	33631
39157	33631
38772	33631
33291	33631
33092	33631
29789	33631
29783	33631
21050	33631
16546	33631
50409	72198
50409	72190
50410	72198
50410	72190
50413	72198
50413	72190
50418	72198
50418	72190
50419	72198
50419	72190
50420	72198
50420	72190
50421	72198
50421	72190
50415	72198
50415	72190
50426	72198
50426	72190
50427	94037
50427	72190
50428	94037
50428	72190
50429	94037
50429	72190
50432	94037
50432	72190
50437	94037
50437	72190
50438	15635
50438	94037
50438	72190
50439	15635
50439	94037
50439	72190
50440	94037
50440	72190
50434	15633
50434	94037
50434	72190
50444	15633
50444	94037
50444	72190
50445	15633
50445	94038
50445	72190
34402	238037
34402	27315
34402	81291
34402	54740
46095	244070
46095	39549
46095	46093
29598	152946
29598	78002
29598	13327
29598	15644
29599	187446
29599	77996
29599	101351
29599	15644
29599	152948
11135	244066
11135	39535
9669	26828
32816	209429
32816	40830
32816	53671
46571	26935
33765	46571
54326	22071
58075	249278
33755	33765
33755	199154
40547	169769
40547	40558
40547	45597
11743	1992
11743	105579
6378	203029
6378	190215
6378	25003
6378	101487
40847	3536
40847	28231
16576	16549
16576	28594
16576	28741
16576	33439
16576	33747
29582	100319
29582	165463
29582	15644
29582	18807
29582	152926
53258	209429
53258	209434
53258	40823
53258	40824
53258	184431
28257	30338
28257	173508
28257	30396
18050	3018
18050	28257
18050	50856
3020	3018
3020	28249
16571	16549
16571	24825
27334	87
27334	77167
27334	27748
52089	162521
52089	52076
29573	152590
29573	100322
29573	183573
29573	15644
29576	62528
29576	99932
29576	15644
29576	97458
29576	255772
29578	152925
29578	100330
29578	207594
29578	15644
29578	27237
29585	78025
29585	190987
29585	15644
29585	152928
29592	100313
29592	183883
29592	15644
29592	152932
29593	78028
29593	183883
29593	15644
29593	27400
29593	152934
29597	152944
29597	78021
29597	170654
29597	15644
29601	78010
29601	91538
29601	96489
29601	15644
29601	100634
29606	100325
29606	168271
29606	15644
29606	132199
29606	370
29608	72924
29608	142997
29608	15644
29608	153086
29618	78014
29618	129941
29618	15644
29618	152937
4677	11601
3025	3018
8561	205
45356	18746
45356	209429
45356	209434
45356	40824
2772	2830
2772	162521
32219	25193
32219	128458
32219	32295
30847	33758
30847	209429
30847	40824
32206	128464
32206	128458
32206	177308
30436	30395
31426	128464
31426	128458
31426	39514
13012	27041
13012	32681
13012	94797
31758	128464
31758	128458
31758	177280
3895	18745
3895	33844
3895	209429
3895	40830
3895	53671
32028	25120
32028	128458
32028	32295
33914	6897
33914	22111
28703	9761
28703	51906
52277	28604
52277	52269
53407	53397
53407	58085
28604	9761
28604	9782
28604	63153
53390	92454
53390	52277
53390	809910
53390	53397
35761	62276
35761	12438
35761	65577
35761	35755
35761	35849
35761	53216
58254	22111
16414	16093
16414	16476
53691	9761
53691	9782
53691	132897
53691	39301
53738	28906
21234	17134
21234	63153
5642	93395
5642	209429
5642	86277
29099	104626
29099	66974
29099	29233
29099	52316
29099	86399
7318	18746
7318	209429
7318	209434
7318	40824
51375	209429
51375	40824
27435	154539
27435	157913
27435	100
10103	10726
40053	46760
51940	51938
33540	33461
46921	3787
47266	29432
47266	171939
47266	45494
47266	47255
44226	13341
44226	44224
4793	4792
4793	9761
4793	9782
19197	16302
19197	109820
48226	48212
48226	53514
53573	120367
53573	53653
53526	67001
53526	53653
50796	195106
50796	18745
50796	209429
50796	39695
50796	40823
29495	195106
29495	18745
29495	209429
29495	39695
29495	40823
28606	28610
28606	33306
28532	4680
28532	93395
28532	209429
28532	40823
29250	195106
29250	29514
29250	209429
29250	39695
29250	40823
2700	4793
2700	39369
28659	6897
28659	28703
53334	18745
53334	209429
53334	40830
53334	53671
2830	13383
2830	67702
2830	159767
49036	5030
49036	16093
49036	28880
48273	218
48273	1024328
11106	11104
11106	218
6322	38834
6322	52914
6322	54445
38834	9782
38834	52778
29643	29644
29644	159799
29644	63153
46422	25576
46422	25675
46422	29442
46422	44155
46422	113374
198	28833
198	36065
198	172256
16419	16476
16419	39421
4762	6897
4762	84564
53405	53397
25861	93395
25861	33758
25861	209429
25861	73969
25861	86277
50830	50828
49309	1999
49309	49306
49309	49454
48461	6897
48461	48535
53787	12596
49161	4681
49161	209429
49161	40823
49161	40824
49161	184431
28912	139027
28912	28911
28912	68680
3022	3018
3022	28253
3022	51651
204	209429
204	40824
36252	26847
45618	6897
45618	45381
35178	11133
35178	93395
35178	209429
35178	40830
35178	53671
33658	9761
33658	9782
33658	33655
33655	33244
33655	47797
54445	35929
54445	52778
2075	1925
2075	35099
2075	191676
2075	54908
48677	11129
48677	209429
48677	73969
48677	33877
48677	86277
51356	18746
51356	209429
51356	244064
51356	40824
2995	33655
2995	33658
48313	39655
48313	1024349
11975	209429
11975	209434
11975	40824
3113	27024
3113	27622
3113	39158
3113	52241
28515	9493
28515	12386
28515	12421
28515	12581
28515	12618
28515	109224
28515	139901
28515	139896
28515	197987
28515	127644
4759	2359
54892	4342
54892	27926
54925	190590
54925	192810
51499	209962
51499	50471
51499	53787
49823	11120
49823	35
47788	47785
44369	18046
39229	30510
38135	9777
38135	9862
34449	6897
34449	34435
33074	18745
33074	209429
33074	40830
33104	33613
33104	47427
31229	4435
31229	15634
31229	31240
29651	159799
7287	26935
7287	139970
29317	110216
29317	27926
29317	27979
40466	45462
29646	158740
8879	51462
282	59767
282	56051
52279	36065
52279	52238
52279	52269
48641	3787
48641	35232
14432	375379
17200	6109
17200	10290
22217	162521
22217	24174
28122	62382
40817	18746
40817	209429
40817	209434
40817	40824
40817	184431
30250	9774
30250	11090
30250	25804
30250	30235
18808	18746
18808	209429
18808	209434
18808	244064
18808	40824
21492	18746
21492	209429
21492	40824
39135	18386
25948	16104
25948	87779
46499	166217
46499	53008
5035	5031
5035	13354
48673	18746
48673	209429
48673	209434
48673	244064
48673	40824
19184	2493
19184	16450
19184	109820
19184	28566
7043	254152
9081	254152
27128	113485
27128	27117
27128	114236
29290	134922
29290	12269
29290	124
29290	68294
29290	112066
29290	123
29290	21366
29290	28981
29290	38767
29290	45231
29067	209429
29067	209434
29067	40824
17859	18038
13850	18746
13850	209429
13850	209434
13850	244064
13850	40824
13850	184431
38502	11437
38502	209429
38502	209434
38502	40824
29035	18746
29035	209429
29035	244064
29035	37944
29035	40824
18730	18757
18730	39489
52326	39489
52326	52320
48672	209429
48672	40830
48672	53671
9290	209429
9290	40830
9290	53671
10631	18745
10631	33758
10631	209429
10631	40830
10631	53671
48676	173250
48676	209429
48676	40830
48676	53671
26892	209429
26892	73969
26892	86277
6315	93395
6315	33758
6315	209429
6315	73969
6315	86277
3604	161643
3604	93395
3604	33758
3604	209429
3604	73969
3604	33865
3604	86277
53108	93395
53108	209429
53108	73969
53108	86277
29301	93395
29301	209429
29301	73969
29301	86277
48694	173250
48694	209429
48694	40830
48694	53671
58263	68672
32810	18746
32810	93395
32810	33758
32810	209429
32810	244064
32810	40824
32810	184431
25248	12716
25248	209429
25248	40823
25248	40824
25248	184431
53014	52918
53014	54445
3964	195106
3964	12716
3964	209429
3964	40823
3964	40824
3964	184431
7259	18746
7259	209429
7259	209434
7259	40824
6854	209429
6854	40824
5354	12716
5354	209429
5354	40823
5354	40824
5354	184431
18301	18746
18301	209429
18301	209434
18301	244064
18301	40824
18300	18746
18300	209429
18300	209434
18300	244064
18300	40824
10157	9766
10157	9768
10157	14317
10157	25208
15189	288
15189	63153
6735	7308
6735	162521
31634	31351
31634	32392
31634	39569
25598	25539
25598	96079
25598	29313
25598	45743
52182	32678
25539	94468
25539	25666
34329	12407
34329	34336
5118	3536
5118	79121
5118	99
5118	52373
38311	18386
38311	38306
44421	24139
44421	44553
44555	35125
44555	44384
28548	4683
28548	209429
28548	40823
28548	184431
27681	27202
27681	27748
27681	27749
27681	44214
3972	3672
3972	14315
3972	270
3972	63153
34093	19131
34093	25218
34093	28564
12884	159277
12884	34353
32738	209429
32738	40830
32738	53671
26710	209429
26710	40830
26710	53671
10036	8549
10036	96489
10036	111910
35091	18738
27343	25895
27343	77167
27343	27748
34092	25218
34092	25245
34092	47797
27375	27220
27375	27748
27375	29316
52515	4683
52515	11133
52515	209429
52515	40823
52515	184431
16087	24075
34435	28554
34435	28573
34435	53787
14391	14378
14391	14412
32624	18746
32624	209429
32624	209434
32624	244064
32624	40824
47187	39597
47187	47113
33747	288
3033	7087
3033	46986
16238	6897
16238	16236
27682	77167
27682	27748
27682	48417
3277	3272
3277	109845
3272	109307
3272	63153
30492	18746
30492	209429
30492	209434
30492	244064
30492	40824
31257	18746
31257	209429
31257	209434
31257	244064
31257	40824
32724	25895
34587	106318
34587	11437
34587	209429
34587	40824
54329	4678
54329	209429
54329	40823
49150	18746
49150	209429
49150	209434
49150	40824
50178	18753
50178	27424
50178	27484
5328	24091
52189	46533
52189	52182
32794	4683
32794	93395
32794	209429
32794	40823
22111	26563
22111	28787
22111	158996
22111	58261
3935	22111
27860	4511
27860	27839
3920	249278
11755	107396
11755	11753
11755	209429
11755	150999
11755	40823
11754	11753
11754	18763
11754	209429
11754	40823
18733	18757
18733	39503
44167	126836
44167	60465
44167	51006
37973	93395
37973	209429
37973	40830
37973	53671
38800	93395
38800	209429
38800	40825
38800	45315
5333	39596
34834	4678
34834	4679
34834	209429
34834	40823
19222	109820
19222	35124
310	12618
310	109224
310	27202
310	47462
310	47465
48927	20834
48927	27435
48927	34607
48927	48425
46174	9906
46174	46217
46174	46231
39887	4680
39887	93395
39887	209429
39887	40823
53245	15485
53245	53250
29506	6897
29506	29507
40113	40219
40113	164019
2504	93152
2504	93151
2504	254539
34325	9111
34325	81291
49017	26847
49017	36113
45684	315183
45684	45702
45684	45906
45697	18381
45697	44155
45697	45445
45697	45702
45697	45906
16155	195106
16155	18745
16155	33844
16155	209429
16155	39695
16155	40823
25652	16154
25652	25539
25652	45589
27032	28833
25642	25539
25642	27525
25642	29442
25642	45838
25612	25539
25612	174347
25561	25539
25561	45665
52502	32540
32657	38220
3007	18753
3007	20883
3007	126856
3007	45583
18767	9862
18767	18765
7174	13352
7174	13383
7174	13384
7151	7174
7151	162521
13813	30510
13813	241484
13813	39058
4027	3972
4027	9862
4027	9864
3683	3672
3683	9862
3683	9864
47363	85468
47363	47380
25556	7033
25556	25539
25556	27242
25556	45410
25596	25539
25596	27372
25596	45739
31024	100659
31024	31238
11479	38980
44105	3529
44105	60465
14004	6897
14004	14001
14004	234746
27423	27220
27423	27748
27423	34834
6240	58673
6240	51564
2657	209429
2657	40823
7281	209429
7281	40830
7281	53671
40227	125832
40227	216741
44138	139427
44138	92118
16084	3747
16084	3782
16084	27926
12904	146054
12904	13645
26563	13700
26563	27711
26563	48447
46530	3681
27287	9502
27287	27220
27287	27748
44810	38980
54732	4683
54732	18763
54732	209429
54732	40823
30138	4683
30138	18763
30138	209429
30138	40823
7592	4683
7592	209429
7592	40823
38282	4680
38282	209429
38282	40823
32642	195106
32642	18745
32642	209429
32642	39695
32642	40823
2852	209429
2852	209434
2852	40824
24365	33844
24365	209429
24365	40830
24365	53671
270	27747
24425	93395
24425	209429
24425	40830
24425	53671
15119	18738
25337	93395
25337	209429
25337	40830
25337	53671
14885	24838
50165	209429
50165	40830
50165	53671
50165	57042
18741	130891
18741	18757
58085	21298
58085	69370
30596	18745
30596	18763
30596	33844
30596	209429
30596	40830
30596	53671
40572	8552
40572	62334
40572	13054
40572	31623
40572	40698
46557	34245
44072	44105
44072	44136
44072	51173
51173	3528
