49,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:00:50,LUMINOSITY,31,NULL
50,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:00:51,LUMINOSITY,26,NULL
51,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:00:51,LUMINOSITY,20,NULL
52,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:00:56,LUMINOSITY,21,NULL
53,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:00:58,LUMINOSITY,15,NULL
54,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:01:01,LUMINOSITY,161,NULL
55,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:01,LUMINOSITY,20,NULL
56,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:03,LUMINOSITY,23,NULL
57,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:06,LUMINOSITY,19,NULL
58,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:07,LUMINOSITY,15,NULL
59,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:01:09,LUMINOSITY,158,NULL
60,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:10,LUMINOSITY,20,NULL
61,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:12,LUMINOSITY,23,NULL
62,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:14,LUMINOSITY,20,NULL
63,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:15,LUMINOSITY,16,NULL
64,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:01:17,LUMINOSITY,155,NULL
65,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:18,LUMINOSITY,20,NULL
66,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:20,LUMINOSITY,23,NULL
67,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:22,LUMINOSITY,20,NULL
68,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:23,LUMINOSITY,17,NULL
69,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:24,LUMINOSITY,14,NULL
70,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:26,LUMINOSITY,18,NULL
71,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:28,LUMINOSITY,22,NULL
72,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:32,LUMINOSITY,17,NULL
73,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:33,LUMINOSITY,14,NULL
74,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:01:34,LUMINOSITY,23,NULL
75,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:35,LUMINOSITY,18,NULL
76,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:37,LUMINOSITY,21,NULL
77,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:41,LUMINOSITY,16,NULL
78,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:01:42,LUMINOSITY,151,NULL
79,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:01:42,HUMIDITY,41.4,NULL
80,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:45,LUMINOSITY,21,NULL
81,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:50,LUMINOSITY,16,NULL
82,Capteur 7b051d3a-8547-463d-9d28-a2d50c5098b4,NULL,2017-03-06 16:01:52,LUMINOSITY,5,NULL
83,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:01:54,LUMINOSITY,20,NULL
84,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:02:00,LUMINOSITY,148,NULL
85,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:01,LUMINOSITY,17,NULL
86,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:02,LUMINOSITY,14,NULL
87,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:02:03,LUMINOSITY,8,NULL
88,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:02:04,LUMINOSITY,1,NULL
89,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:05,LUMINOSITY,18,NULL
90,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:07,LUMINOSITY,21,NULL
91,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:13,LUMINOSITY,17,NULL
92,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:14,LUMINOSITY,14,NULL
93,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:02:15,LUMINOSITY,145,NULL
94,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:16,LUMINOSITY,17,NULL
95,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:18,LUMINOSITY,20,NULL
96,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:24,LUMINOSITY,15,NULL
97,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:27,LUMINOSITY,18,NULL
98,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:28,LUMINOSITY,21,NULL
99,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:02:30,LUMINOSITY,20,NULL
100,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:02:31,LUMINOSITY,139,NULL
101,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:33,LUMINOSITY,15,NULL
102,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:36,LUMINOSITY,19,NULL
103,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:38,LUMINOSITY,22,NULL
104,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:41,LUMINOSITY,19,NULL
105,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:02:42,HUMIDITY,41.8,NULL
106,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:42,LUMINOSITY,15,NULL
107,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:02:43,LUMINOSITY,136,NULL
108,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:45,LUMINOSITY,19,NULL
109,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:47,LUMINOSITY,22,NULL
110,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:50,LUMINOSITY,17,NULL
111,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:51,LUMINOSITY,13,NULL
112,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:52,LUMINOSITY,16,NULL
113,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:02:53,LUMINOSITY,133,NULL
114,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:53,LUMINOSITY,19,NULL
115,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:55,LUMINOSITY,22,NULL
116,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:57,LUMINOSITY,19,NULL
117,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:02:58,LUMINOSITY,14,NULL
118,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:03:00,LUMINOSITY,18,NULL
119,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:03:01,LUMINOSITY,21,NULL
120,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:02,TEMP,22.5,NULL
121,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:03:03,LUMINOSITY,8,NULL
122,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:03:04,LUMINOSITY,1,NULL
123,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:04,LUMINOSITY,130,NULL
124,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:03:04,HUMIDITY,37.3,NULL
125,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:03:08,LUMINOSITY,16,NULL
126,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:03:11,LUMINOSITY,20,NULL
127,Capteur 24a89ddc-23c8-4d9f-9f5e-cff4eba32fb5,NULL,2017-03-06 16:03:15,LUMINOSITY,15,NULL
128,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:03:15,LUMINOSITY,8,NULL
129,Capteur 24a89ddc-23c8-4d9f-9f5e-cff4eba32fb5,NULL,2017-03-06 16:03:16,LUMINOSITY,12,NULL
130,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:17,LUMINOSITY,123,NULL
131,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:25,LUMINOSITY,120,NULL
132,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:32,LUMINOSITY,117,NULL
133,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:40,LUMINOSITY,114,NULL
134,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:03:42,LUMINOSITY,13,NULL
135,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:03:43,LUMINOSITY,7,NULL
136,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:48,LUMINOSITY,111,NULL
137,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:03:54,LUMINOSITY,108,NULL
138,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:04:02,TEMP,22.56,NULL
139,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:04:03,LUMINOSITY,8,NULL
140,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:04:03,LUMINOSITY,105,NULL
141,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:04:04,LUMINOSITY,1,NULL
142,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:04:05,LUMINOSITY,14,NULL
143,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:04:06,LUMINOSITY,8,NULL
144,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:04:10,LUMINOSITY,102,NULL
145,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:04:20,LUMINOSITY,99,NULL
146,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:04:35,LUMINOSITY,96,NULL
147,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:04:42,HUMIDITY,41.5,NULL
148,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:04:48,LUMINOSITY,93,NULL
149,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:04:49,TEMP,24.8,NULL
150,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:04:58,LUMINOSITY,90,NULL
151,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:05:04,HUMIDITY,37.4,NULL
152,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:05:04,TEMP,25.4,NULL
153,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:05:21,LUMINOSITY,87,NULL
154,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:05:27,LUMINOSITY,17,NULL
155,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:05:38,LUMINOSITY,84,NULL
156,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:05:42,LUMINOSITY,13,NULL
157,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:05:43,LUMINOSITY,6,NULL
158,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:05:47,LUMINOSITY,81,NULL
159,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:06:00,LUMINOSITY,78,NULL
160,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:06:03,HUMIDITY,48.8,NULL
161,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:06:04,HUMIDITY,37.3,NULL
162,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:06:04,TEMP,25.3,NULL
163,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:06:11,LUMINOSITY,75,NULL
164,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:06:23,LUMINOSITY,72,NULL
165,Capteur 24a89ddc-23c8-4d9f-9f5e-cff4eba32fb5,NULL,2017-03-06 16:06:25,TEMP,23.38,NULL
166,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:06:28,LUMINOSITY,5,NULL
167,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:06:42,HUMIDITY,41.3,NULL
168,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:06:59,LUMINOSITY,69,NULL
169,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:07:04,TEMP,25.4,NULL
170,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:07:19,LUMINOSITY,66,NULL
171,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:07:21,LUMINOSITY,14,NULL
172,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:07:35,LUMINOSITY,63,NULL
173,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:07:42,LUMINOSITY,13,NULL
174,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:07:43,LUMINOSITY,7,NULL
175,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:07:49,HUMIDITY,32.3,NULL
176,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:08:02,TEMP,22.5,NULL
177,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:08:36,LUMINOSITY,11,NULL
178,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:08:42,HUMIDITY,41.4,NULL
179,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:08:47,LUMINOSITY,60,NULL
180,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:08:49,TEMP,24.7,NULL
181,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:09:00,LUMINOSITY,57,NULL
182,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:09:02,TEMP,22.44,NULL
183,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:09:03,HUMIDITY,48.6,NULL
184,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:09:19,LUMINOSITY,54,NULL
185,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:09:49,HUMIDITY,32.4,NULL
186,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:09:49,TEMP,24.8,NULL
187,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:09:58,LUMINOSITY,57,NULL
188,Capteur 70345659-3f50-49af-98e7-bbc93961df92,NULL,2017-03-06 16:10:04,HUMIDITY,37.1,NULL
189,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:10:12,LUMINOSITY,60,NULL
190,Capteur 7b051d3a-8547-463d-9d28-a2d50c5098b4,NULL,2017-03-06 16:10:28,TEMP,22.81,NULL
191,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:10:42,HUMIDITY,41.2,NULL
192,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:10:42,LUMINOSITY,57,NULL
193,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:10:49,TEMP,24.7,NULL
194,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:11:02,LUMINOSITY,54,NULL
195,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:11:09,LUMINOSITY,7,NULL
196,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:11:13,LUMINOSITY,4,NULL
197,Capteur 7b051d3a-8547-463d-9d28-a2d50c5098b4,NULL,2017-03-06 16:11:28,TEMP,22.87,NULL
198,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:11:28,LUMINOSITY,7,NULL
199,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:11:28,LUMINOSITY,14,NULL
200,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:11:42,HUMIDITY,41.1,NULL
201,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:11:47,LUMINOSITY,57,NULL
202,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:11:57,LUMINOSITY,60,NULL
203,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:12:02,TEMP,22.37,NULL
204,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:12:03,LUMINOSITY,63,NULL
205,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:12:07,LUMINOSITY,17,NULL
206,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:12:11,LUMINOSITY,66,NULL
207,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:12:18,LUMINOSITY,69,NULL
208,Capteur 7b051d3a-8547-463d-9d28-a2d50c5098b4,NULL,2017-03-06 16:12:28,TEMP,22.81,NULL
209,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:12:33,LUMINOSITY,72,NULL
210,Capteur f9538ac8-4fdb-4049-9ff6-ac4855e3bcc5,NULL,2017-03-06 16:12:42,HUMIDITY,41.4,NULL
211,Capteur 03f5ca58-aa70-47b3-980c-c8f486cac9ee,NULL,2017-03-06 16:12:43,LUMINOSITY,10,NULL
212,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:12:50,LUMINOSITY,25,NULL
213,Capteur 140ade6c-4418-4d86-a14e-25b7db5ae83b,NULL,2017-03-06 16:12:51,LUMINOSITY,18,NULL
214,Capteur 8aa60f58-fc6f-49e2-a53a-f5cc96bb9021,NULL,2017-03-06 16:13:03,LUMINOSITY,75,NULL
